,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Location,Device
1555,A2555,dataanlyticscourse,147.0,5930.0,248.18,22.0,10.0,0.068,1743.0,hyderabad,desktop
1556,A2556,dataanlyticscourse,196.0,3656.0,240.44,15.0,6.0,0.052,1894.0,hyderabad,tablet
1557,A2557,dataanalyticscourse,159.0,5078.0,182.57,30.0,8.0,0.05,1541.0,hyderabad,mobile
1558,A2558,dataanalytciscourse,104.0,5257.0,220.44,17.0,7.0,0.052,1462.0,hyderabad,mobile
1559,A2559,dataanlyticscourse,135.0,5582.0,209.14,28.0,5.0,0.037,1912.0,hyderabad,tablet
1560,A2560,dataanalyticscourse,92.0,3097.0,232.27,21.0,0.0,0.0,1905.0,hyderabad,desktop
1561,A2561,dataanalyticscourse,136.0,3657.0,236.19,12.0,5.0,0.037,1425.0,hyderbad,mobile
1562,A2562,dataanlyticscourse,135.0,3198.0,227.48,0.0,6.0,0.044,1882.0,hydrebad,desktop
1563,A2563,dataanalytciscourse,91.0,5017.0,239.34,15.0,5.0,0.055,0.0,hyderabad,tablet
1564,A2564,dataanalyticscourse,181.0,5343.0,244.02,30.0,9.0,0.038,1639.0,hyderabad,mobile
1565,A2565,dataanalytciscourse,0.0,4896.0,207.51,17.0,0.0,0.0,0.0,hyderabad,mobile
1566,A2566,dataanalytciscourse,80.0,5756.0,205.38,16.0,4.0,0.05,1778.0,hyderbad,desktop
1567,A2567,dataanalyticscourse,155.0,5696.0,236.44,13.0,3.0,0.019,1207.0,hydrebad,mobile
1568,A2568,dataanalyticscourse,114.0,5683.0,214.42,20.0,8.0,0.07,1474.0,hyderabad,mobile
1569,A2569,dataanlyticscourse,98.0,4669.0,205.72,16.0,6.0,0.061,1767.0,hyderabad,desktop
1570,A2570,dataanalyticscourse,125.0,3807.0,234.92,11.0,6.0,0.048,0.0,hyderbad,mobile
1571,A2571,dataanalyticscourse,160.0,3163.0,238.95,20.0,8.0,0.05,1569.0,hyderbad,desktop
1572,A2572,dataanalyticscourse,175.0,3732.0,231.25,16.0,10.0,0.057,1014.0,hydrebad,mobile
1573,A2573,dataanalytciscourse,123.0,3860.0,224.63,24.0,8.0,0.065,1800.0,hydrebad,desktop
1574,A2574,dataanlyticscourse,106.0,3196.0,212.12,15.0,6.0,0.0,1314.0,hyderabad,tablet
1575,A2575,dataanalyticscourse,0.0,3322.0,205.85,24.0,4.0,0.0,1031.0,hyderabad,tablet
1576,A2576,dataanalyticscourse,185.0,5121.0,215.46,12.0,9.0,0.049,1724.0,hyderabad,mobile
1577,A2577,dataanalyticscourse,139.0,5610.0,239.44,17.0,6.0,0.043,1548.0,hydrebad,tablet
1578,A2578,dataanalyticscourse,174.0,3890.0,186.04,28.0,7.0,0.04,1793.0,hydrebad,tablet
1579,A2579,dataanlyticscourse,157.0,4671.0,248.17,14.0,7.0,0.045,1247.0,hyderabad,mobile
1580,A2580,dataanalyticscourse,160.0,5438.0,197.5,16.0,6.0,0.037,1752.0,hyderabad,tablet
1581,A2581,dataanalyticscourse,198.0,4726.0,185.13,14.0,0.0,0.0,1580.0,hyderabad,tablet
1582,A2582,dataanalyticscourse,144.0,5301.0,195.83,12.0,3.0,0.0,1654.0,hyderabad,tablet
1583,A2583,dataanalyticscourse,187.0,3722.0,182.43,27.0,7.0,0.037,1613.0,hyderabad,mobile
1584,A2584,dataanlyticscourse,139.0,3944.0,0.0,29.0,3.0,0.022,1863.0,hyderabad,tablet
1585,A2585,dataanalyticscourse,194.0,5123.0,180.01,27.0,5.0,0.036,1978.0,hydrebad,mobile
1586,A2586,dataanalyticscourse,157.0,4127.0,200.44,30.0,8.0,0.058,1044.0,hydrebad,desktop
1587,A2587,dataanalytciscourse,112.0,4944.0,233.83,19.0,4.0,0.036,1296.0,hyderbad,tablet
1588,A2588,dataanlyticscourse,82.0,4534.0,203.89,10.0,6.0,0.073,1589.0,hyderbad,tablet
1589,A2589,dataanalyticscourse,152.0,5894.0,219.23,14.0,5.0,0.033,1641.0,hyderabad,mobile
1590,A2590,dataanalyticscourse,81.0,5545.0,212.89,11.0,5.0,0.062,1818.0,hyderabad,mobile
1591,A2591,dataanalyticscourse,84.0,5573.0,0.0,23.0,6.0,0.071,1656.0,hyderbad,desktop
1592,A2592,dataanalyticscourse,117.0,3039.0,223.72,27.0,8.0,0.068,1340.0,hydrebad,mobile
1593,A2593,dataanlyticscourse,82.0,3556.0,0.0,16.0,5.0,0.061,1331.0,hyderabad,mobile
1594,A2594,dataanalytciscourse,192.0,4920.0,192.15,18.0,10.0,0.052,1665.0,hydrebad,mobile
1595,A2595,dataanalyticscourse,131.0,3187.0,234.53,24.0,10.0,0.0,1656.0,hydrebad,mobile
1596,A2596,dataanalyticscourse,177.0,3238.0,189.61,29.0,7.0,0.05,1925.0,hyderabad,tablet
1597,A2597,dataanalyticscourse,0.0,0.0,182.66,22.0,10.0,0.0,1482.0,hyderabad,desktop
1598,A2598,dataanalyticscourse,147.0,4507.0,190.42,27.0,8.0,0.054,1073.0,hydrebad,desktop
1599,A2599,dataanalyticscourse,143.0,3606.0,200.29,0.0,3.0,0.035,1550.0,hyderabad,mobile
1600,A2600,dataanalytciscourse,0.0,3355.0,186.9,20.0,4.0,0.0,1524.0,hyderabad,mobile
1601,A2601,dataanalyticscourse,160.0,3711.0,214.41,10.0,6.0,0.037,1550.0,hyderbad,mobile
1602,A2602,dataanalytciscourse,172.0,4841.0,234.94,28.0,8.0,0.0,1258.0,hyderabad,desktop
1603,A2603,dataanlyticscourse,95.0,5411.0,182.58,13.0,4.0,0.042,1111.0,hyderbad,tablet
1604,A2604,dataanalytciscourse,111.0,3520.0,237.4,13.0,3.0,0.027,1395.0,hyderabad,mobile
1605,A2605,dataanalyticscourse,171.0,3460.0,184.14,27.0,9.0,0.053,1565.0,hydrebad,tablet
1606,A2606,dataanlyticscourse,145.0,5875.0,221.0,14.0,7.0,0.048,1230.0,hyderabad,desktop
1607,A2607,dataanalyticscourse,118.0,3404.0,183.15,27.0,7.0,0.059,1489.0,hyderbad,tablet
1608,A2608,dataanlyticscourse,171.0,3567.0,233.32,27.0,4.0,0.0,1271.0,hydrebad,desktop
1609,A2609,dataanalytciscourse,108.0,3628.0,185.68,24.0,8.0,0.074,1682.0,hydrebad,tablet
1610,A2610,dataanalytciscourse,100.0,4994.0,206.32,21.0,7.0,0.04,1673.0,hydrebad,tablet
1611,A2611,dataanalyticscourse,138.0,5758.0,193.53,14.0,4.0,0.029,1902.0,hyderabad,tablet
1612,A2612,dataanalyticscourse,88.0,3382.0,198.62,25.0,9.0,0.102,1599.0,hyderabad,desktop
1613,A2613,dataanalyticscourse,125.0,3652.0,186.61,29.0,10.0,0.08,1017.0,hyderbad,mobile
1614,A2614,dataanalyticscourse,169.0,4120.0,215.75,27.0,5.0,0.03,1362.0,hydrebad,mobile
1615,A2615,dataanlyticscourse,169.0,3142.0,236.79,18.0,7.0,0.041,0.0,hyderabad,mobile
1616,A2616,dataanalyticscourse,149.0,5726.0,235.72,17.0,7.0,0.047,1902.0,hydrebad,mobile
1617,A2617,dataanalyticscourse,99.0,5938.0,183.49,30.0,3.0,0.03,1487.0,hyderabad,mobile
1618,A2618,dataanlyticscourse,177.0,3567.0,214.71,28.0,5.0,0.028,1001.0,hyderbad,tablet
1619,A2619,dataanalytciscourse,189.0,3215.0,224.53,23.0,0.0,0.052,1309.0,hydrebad,desktop
1620,A2620,dataanalytciscourse,94.0,5094.0,0.0,24.0,3.0,0.0,1974.0,hyderabad,desktop
1621,A2621,dataanalyticscourse,191.0,3337.0,231.0,29.0,6.0,0.031,1424.0,hyderbad,tablet
1622,A2622,dataanalyticscourse,83.0,4359.0,227.14,0.0,10.0,0.12,0.0,hyderabad,desktop
1623,A2623,dataanalyticscourse,148.0,4813.0,212.78,12.0,0.0,0.0,1833.0,hyderabad,mobile
1624,A2624,dataanlyticscourse,125.0,4300.0,221.37,16.0,10.0,0.08,1066.0,hyderabad,tablet
1625,A2625,dataanalyticscourse,105.0,4094.0,183.47,11.0,6.0,0.0,1817.0,hyderabad,mobile
1626,A2626,dataanalyticscourse,84.0,4263.0,234.62,29.0,9.0,0.107,1599.0,hydrebad,mobile
1627,A2627,dataanalytciscourse,114.0,3472.0,242.89,16.0,10.0,0.0,1642.0,hydrebad,tablet
1628,A2628,dataanalytciscourse,129.0,4411.0,180.17,28.0,5.0,0.039,1173.0,hyderabad,desktop
1629,A2629,dataanlyticscourse,128.0,4787.0,204.29,0.0,0.0,0.059,1880.0,hydrebad,desktop
1630,A2630,dataanlyticscourse,120.0,5915.0,241.95,26.0,3.0,0.0,1253.0,hyderabad,desktop
1631,A2631,dataanalytciscourse,99.0,4111.0,192.09,14.0,5.0,0.0,1497.0,hyderabad,mobile
1632,A2632,dataanlyticscourse,180.0,3305.0,187.59,14.0,10.0,0.056,0.0,hyderabad,desktop
1633,A2633,dataanalytciscourse,154.0,3510.0,211.16,26.0,10.0,0.065,1167.0,hyderabad,tablet
1634,A2634,dataanlyticscourse,89.0,3265.0,234.51,29.0,8.0,0.09,0.0,hyderabad,tablet
1635,A2635,dataanalyticscourse,136.0,5977.0,249.89,15.0,9.0,0.066,1477.0,hyderabad,tablet
1636,A2636,dataanalyticscourse,177.0,5409.0,181.75,19.0,4.0,0.0,1793.0,hyderabad,tablet
1637,A2637,dataanalytciscourse,145.0,5523.0,0.0,10.0,0.0,0.0,1668.0,hyderbad,mobile
1638,A2638,dataanlyticscourse,152.0,5421.0,248.08,16.0,6.0,0.035,1752.0,hyderabad,mobile
1639,A2639,dataanalyticscourse,187.0,5181.0,227.15,18.0,10.0,0.0,1516.0,hyderbad,tablet
1640,A2640,dataanalyticscourse,91.0,5484.0,198.25,16.0,6.0,0.066,1981.0,hyderbad,mobile
1641,A2641,dataanalyticscourse,180.0,5545.0,238.85,30.0,10.0,0.056,1971.0,hyderabad,desktop
1642,A2642,dataanalyticscourse,122.0,4295.0,0.0,24.0,6.0,0.049,1349.0,hydrebad,desktop
1643,A2643,dataanalyticscourse,0.0,4314.0,194.56,21.0,9.0,0.0,1211.0,hyderabad,tablet
1644,A2644,dataanalytciscourse,157.0,4111.0,208.46,27.0,8.0,0.0,1187.0,hyderabad,tablet
1645,A2645,dataanalyticscourse,178.0,5640.0,195.8,25.0,4.0,0.022,1807.0,hyderabad,mobile
1646,A2646,dataanalyticscourse,94.0,3805.0,198.19,12.0,8.0,0.085,1523.0,hydrebad,tablet
1647,A2647,dataanalyticscourse,130.0,4561.0,196.04,25.0,9.0,0.069,1388.0,hyderabad,desktop
1648,A2648,dataanalyticscourse,169.0,5865.0,200.36,19.0,5.0,0.03,1482.0,hyderabad,mobile
1649,A2649,dataanlyticscourse,176.0,5275.0,241.12,14.0,8.0,0.0,1995.0,hyderbad,mobile
1650,A2650,dataanalytciscourse,143.0,4964.0,207.66,21.0,10.0,0.07,1619.0,hyderbad,tablet
1651,A2651,dataanlyticscourse,153.0,5292.0,225.98,21.0,9.0,0.059,1223.0,hydrebad,mobile
1652,A2652,dataanalyticscourse,96.0,5568.0,210.99,19.0,10.0,0.104,1317.0,hyderbad,desktop
1653,A2653,dataanalyticscourse,96.0,4849.0,198.41,13.0,5.0,0.052,1198.0,hydrebad,mobile
1654,A2654,dataanalyticscourse,172.0,4128.0,0.0,12.0,7.0,0.041,1070.0,hyderbad,tablet
1655,A2655,dataanlyticscourse,197.0,4645.0,219.15,24.0,5.0,0.025,1911.0,hydrebad,mobile
1656,A2656,dataanalyticscourse,191.0,5706.0,249.69,25.0,6.0,0.031,1821.0,hyderbad,desktop
1657,A2657,dataanalyticscourse,167.0,3438.0,235.2,10.0,7.0,0.0,1229.0,hyderbad,desktop
1658,A2658,dataanlyticscourse,191.0,3610.0,217.44,27.0,6.0,0.031,1890.0,hyderbad,tablet
1659,A2659,dataanlyticscourse,90.0,3828.0,238.12,21.0,6.0,0.06,1505.0,hydrebad,desktop
1660,A2660,dataanalytciscourse,115.0,5431.0,180.5,0.0,7.0,0.061,1995.0,hyderbad,desktop
1661,A2661,dataanalyticscourse,188.0,4300.0,226.13,28.0,7.0,0.0,1185.0,hyderabad,mobile
1662,A2662,dataanalytciscourse,173.0,3829.0,221.28,29.0,4.0,0.023,1417.0,hydrebad,desktop
1663,A2663,dataanalyticscourse,107.0,4165.0,192.18,21.0,10.0,0.093,1754.0,hyderabad,mobile
1664,A2664,dataanalyticscourse,171.0,5953.0,230.37,14.0,7.0,0.048,1436.0,hydrebad,tablet
1665,A2665,dataanalytciscourse,87.0,4836.0,242.0,12.0,7.0,0.0,1665.0,hyderabad,desktop
1666,A2666,dataanalytciscourse,199.0,3717.0,226.84,27.0,3.0,0.037,1449.0,hyderbad,mobile
1667,A2667,dataanalyticscourse,195.0,5190.0,231.62,0.0,3.0,0.0,1429.0,hyderabad,tablet
1668,A2668,dataanalyticscourse,97.0,3921.0,232.83,11.0,9.0,0.036,1886.0,hyderabad,tablet
1669,A2669,dataanalytciscourse,184.0,3824.0,200.99,26.0,6.0,0.0,1023.0,hydrebad,mobile
1670,A2670,dataanlyticscourse,168.0,5414.0,221.78,19.0,8.0,0.048,1715.0,hydrebad,mobile
1671,A2671,dataanalytciscourse,128.0,3984.0,222.78,26.0,4.0,0.0,1786.0,hydrebad,desktop
1672,A2672,dataanalyticscourse,117.0,4716.0,213.86,26.0,4.0,0.0,0.0,hyderabad,mobile
1673,A2673,dataanlyticscourse,142.0,5265.0,183.15,19.0,9.0,0.047,1173.0,hydrebad,desktop
1674,A2674,dataanlyticscourse,194.0,5273.0,201.59,15.0,10.0,0.0,1018.0,hyderbad,mobile
1675,A2675,dataanalyticscourse,141.0,5656.0,193.58,20.0,6.0,0.043,1953.0,hydrebad,desktop
1676,A2676,dataanalyticscourse,137.0,3149.0,195.06,17.0,6.0,0.046,1718.0,hyderabad,tablet
1677,A2677,dataanlyticscourse,162.0,5799.0,196.39,27.0,8.0,0.049,0.0,hyderabad,tablet
1678,A2678,dataanalyticscourse,151.0,3487.0,187.0,30.0,6.0,0.04,1529.0,hyderabad,mobile
1679,A2679,dataanlyticscourse,87.0,4140.0,209.82,17.0,7.0,0.08,1151.0,hyderabad,tablet
1680,A2680,dataanalyticscourse,183.0,5659.0,191.88,12.0,7.0,0.038,1830.0,hydrebad,mobile
1681,A2681,dataanalyticscourse,120.0,3629.0,197.43,12.0,0.0,0.053,1522.0,hyderabad,desktop
1682,A2682,dataanalytciscourse,187.0,5531.0,219.88,10.0,5.0,0.05,1807.0,hyderabad,tablet
1683,A2683,dataanalyticscourse,121.0,5275.0,234.88,23.0,4.0,0.033,1766.0,hyderabad,desktop
1684,A2684,dataanalyticscourse,173.0,3190.0,226.32,13.0,0.0,0.0,1884.0,hyderabad,mobile
1685,A2685,dataanalyticscourse,165.0,5406.0,237.32,23.0,10.0,0.0,1002.0,hyderbad,tablet
1686,A2686,dataanalytciscourse,192.0,3755.0,218.14,28.0,3.0,0.016,1121.0,hydrebad,mobile
1687,A2687,dataanalyticscourse,193.0,4497.0,248.41,24.0,9.0,0.047,1025.0,hyderbad,desktop
1688,A2688,dataanlyticscourse,138.0,5904.0,197.08,26.0,8.0,0.058,1698.0,hyderabad,desktop
1689,A2689,dataanlyticscourse,104.0,4212.0,0.0,15.0,6.0,0.0,1108.0,hyderabad,desktop
1690,A2690,dataanlyticscourse,162.0,5979.0,190.69,30.0,6.0,0.043,1976.0,hyderabad,tablet
1691,A2691,dataanalyticscourse,115.0,4950.0,241.85,19.0,9.0,0.078,1343.0,hyderabad,tablet
1692,A2692,dataanalyticscourse,104.0,3405.0,227.36,28.0,8.0,0.05,1970.0,hyderbad,mobile
1693,A2693,dataanalyticscourse,168.0,0.0,196.79,22.0,8.0,0.051,1666.0,hydrebad,tablet
1694,A2694,dataanalyticscourse,146.0,4624.0,212.67,19.0,9.0,0.0,1513.0,hydrebad,mobile
1695,A2695,dataanalyticscourse,82.0,5241.0,191.23,28.0,9.0,0.11,1369.0,hyderbad,desktop
1696,A2696,dataanlyticscourse,0.0,5947.0,206.33,14.0,9.0,0.047,1188.0,hyderbad,tablet
1697,A2697,dataanalyticscourse,142.0,3246.0,249.27,11.0,8.0,0.0,1667.0,hyderbad,mobile
1698,A2698,dataanalyticscourse,198.0,5858.0,232.94,17.0,8.0,0.04,1903.0,hyderabad,desktop
1699,A2699,dataanalytciscourse,119.0,5159.0,227.36,22.0,10.0,0.084,1448.0,hydrebad,mobile
1700,A2700,dataanalyticscourse,109.0,4002.0,203.96,14.0,3.0,0.0,1430.0,hyderbad,mobile
1701,A2701,dataanlyticscourse,87.0,3068.0,243.15,11.0,6.0,0.069,1356.0,hyderabad,tablet
1702,A2702,dataanalytciscourse,110.0,4907.0,247.48,12.0,10.0,0.091,1205.0,hyderbad,desktop
1703,A2703,dataanalytciscourse,92.0,5680.0,224.6,15.0,7.0,0.076,0.0,hyderbad,desktop
1704,A2704,dataanalytciscourse,85.0,3909.0,189.9,12.0,3.0,0.035,1216.0,hyderabad,tablet
1705,A2705,dataanalyticscourse,199.0,3060.0,237.3,19.0,9.0,0.045,1527.0,hyderabad,mobile
1706,A2706,dataanalyticscourse,148.0,4558.0,249.74,18.0,8.0,0.054,1554.0,hyderbad,desktop
1707,A2707,dataanalytciscourse,173.0,5992.0,230.26,11.0,5.0,0.029,1683.0,hyderbad,mobile
1708,A2708,dataanalyticscourse,84.0,5069.0,192.08,25.0,3.0,0.036,1738.0,hyderbad,desktop
1709,A2709,dataanalyticscourse,82.0,4340.0,186.61,17.0,3.0,0.037,1092.0,hyderabad,desktop
1710,A2710,dataanlyticscourse,147.0,5139.0,245.93,29.0,8.0,0.033,1853.0,hydrebad,mobile
1711,A2711,dataanalytciscourse,186.0,4679.0,241.7,19.0,9.0,0.0,1333.0,hyderbad,tablet
1712,A2712,dataanalyticscourse,143.0,4232.0,207.76,30.0,8.0,0.0,1644.0,hyderabad,tablet
1713,A2713,dataanalytciscourse,133.0,5580.0,248.11,17.0,5.0,0.038,1111.0,hyderbad,tablet
1714,A2714,dataanlyticscourse,187.0,3972.0,226.62,24.0,7.0,0.037,1011.0,hyderbad,desktop
1715,A2715,dataanalyticscourse,121.0,5205.0,181.81,24.0,5.0,0.037,1555.0,hyderabad,tablet
1716,A2716,dataanalyticscourse,188.0,4521.0,214.58,24.0,3.0,0.016,1855.0,hydrebad,tablet
1717,A2717,dataanlyticscourse,115.0,3924.0,214.52,16.0,7.0,0.04,1312.0,hyderbad,desktop
1718,A2718,dataanlyticscourse,0.0,3319.0,230.39,28.0,4.0,0.0,1533.0,hyderbad,tablet
1719,A2719,dataanlyticscourse,190.0,5141.0,225.14,15.0,10.0,0.053,1761.0,hyderabad,desktop
1720,A2720,dataanalyticscourse,92.0,5952.0,192.35,30.0,4.0,0.043,1335.0,hydrebad,mobile
1721,A2721,dataanlyticscourse,107.0,0.0,227.88,23.0,8.0,0.075,1844.0,hyderabad,desktop
1722,A2722,dataanlyticscourse,0.0,3794.0,225.38,13.0,7.0,0.0,1401.0,hyderabad,mobile
1723,A2723,dataanalyticscourse,186.0,0.0,185.55,11.0,5.0,0.027,1903.0,hyderabad,tablet
1724,A2724,dataanlyticscourse,129.0,3454.0,223.14,17.0,8.0,0.034,1391.0,hyderabad,tablet
1725,A2725,dataanalytciscourse,162.0,3071.0,231.99,29.0,9.0,0.0,1603.0,hyderabad,tablet
1726,A2726,dataanalytciscourse,177.0,5954.0,206.76,13.0,4.0,0.06,1104.0,hyderbad,tablet
1727,A2727,dataanalytciscourse,93.0,3473.0,207.92,30.0,9.0,0.0,1780.0,hyderabad,desktop
1728,A2728,dataanlyticscourse,117.0,4341.0,212.29,19.0,8.0,0.068,1399.0,hyderabad,desktop
1729,A2729,dataanalytciscourse,120.0,3310.0,247.65,15.0,3.0,0.0,1584.0,hyderabad,mobile
1730,A2730,dataanalytciscourse,81.0,3694.0,183.52,17.0,3.0,0.0,1156.0,hydrebad,mobile
1731,A2731,dataanalytciscourse,91.0,3576.0,243.02,28.0,8.0,0.088,1567.0,hyderbad,mobile
1732,A2732,dataanalyticscourse,167.0,4856.0,232.1,18.0,7.0,0.042,1476.0,hyderabad,desktop
1733,A2733,dataanlyticscourse,175.0,5484.0,186.91,14.0,3.0,0.031,1728.0,hyderabad,desktop
1734,A2734,dataanalytciscourse,121.0,3633.0,190.82,16.0,5.0,0.041,1157.0,hyderabad,tablet
1735,A2735,dataanalyticscourse,85.0,0.0,190.32,13.0,9.0,0.106,1301.0,hyderabad,desktop
1736,A2736,dataanalytciscourse,176.0,4474.0,215.93,28.0,9.0,0.035,1214.0,hyderbad,mobile
1737,A2737,dataanalyticscourse,174.0,5282.0,240.85,10.0,4.0,0.0,1481.0,hydrebad,tablet
1738,A2738,dataanalytciscourse,180.0,3778.0,214.66,28.0,4.0,0.0,1733.0,hyderabad,desktop
1739,A2739,dataanalytciscourse,156.0,3361.0,183.12,29.0,9.0,0.058,1241.0,hyderabad,desktop
1740,A2740,dataanlyticscourse,0.0,5877.0,223.87,21.0,9.0,0.0,1866.0,hyderbad,mobile
1741,A2741,dataanalyticscourse,161.0,5656.0,237.69,12.0,4.0,0.056,1262.0,hyderabad,mobile
1742,A2742,dataanalyticscourse,87.0,3061.0,192.29,15.0,6.0,0.069,1506.0,hyderabad,tablet
1743,A2743,dataanlyticscourse,126.0,4569.0,204.13,10.0,4.0,0.032,1037.0,hyderbad,tablet
1744,A2744,dataanlyticscourse,151.0,5067.0,199.12,13.0,5.0,0.055,1669.0,hyderbad,mobile
1745,A2745,dataanlyticscourse,85.0,5612.0,245.87,12.0,7.0,0.082,1124.0,hyderbad,mobile
1746,A2746,dataanalyticscourse,104.0,4627.0,200.98,28.0,6.0,0.058,1815.0,hyderabad,tablet
1747,A2747,dataanalyticscourse,103.0,4264.0,214.56,27.0,4.0,0.039,1804.0,hyderbad,desktop
1748,A2748,dataanalytciscourse,162.0,5815.0,198.49,11.0,7.0,0.048,1468.0,hyderabad,tablet
1749,A2749,dataanalyticscourse,161.0,3597.0,218.35,29.0,6.0,0.039,1840.0,hyderabad,tablet
1750,A2750,dataanalyticscourse,83.0,5973.0,224.06,25.0,9.0,0.108,1197.0,hyderabad,mobile
1751,A2751,dataanlyticscourse,165.0,3430.0,248.59,26.0,8.0,0.04,1056.0,hydrebad,desktop
1752,A2752,dataanalyticscourse,134.0,5085.0,186.1,18.0,8.0,0.06,1033.0,hyderbad,mobile
1753,A2753,dataanalytciscourse,126.0,4906.0,222.92,16.0,9.0,0.071,1443.0,hyderbad,mobile
1754,A2754,dataanalyticscourse,173.0,5082.0,198.75,16.0,3.0,0.046,1128.0,hydrebad,tablet
1755,A2755,dataanlyticscourse,174.0,4661.0,200.74,0.0,5.0,0.029,1596.0,hydrebad,desktop
1756,A2756,dataanalyticscourse,149.0,3573.0,247.52,20.0,4.0,0.031,1742.0,hyderabad,mobile
1757,A2757,dataanlyticscourse,108.0,5663.0,213.85,0.0,9.0,0.083,1703.0,hyderabad,desktop
1758,A2758,dataanalyticscourse,99.0,4466.0,214.08,14.0,7.0,0.0,1515.0,hyderbad,desktop
1759,A2759,dataanlyticscourse,113.0,3120.0,249.66,20.0,8.0,0.071,1895.0,hyderbad,mobile
1760,A2760,dataanlyticscourse,84.0,3911.0,206.06,13.0,7.0,0.0,1155.0,hydrebad,tablet
1761,A2761,dataanlyticscourse,182.0,3458.0,186.51,28.0,9.0,0.049,1982.0,hyderbad,desktop
1762,A2762,dataanlyticscourse,82.0,3261.0,245.34,30.0,8.0,0.0,1922.0,hydrebad,desktop
1763,A2763,dataanalytciscourse,103.0,3844.0,232.39,13.0,7.0,0.068,1763.0,hyderabad,mobile
1764,A2764,dataanalytciscourse,117.0,4298.0,227.92,15.0,8.0,0.068,1512.0,hyderbad,tablet
1765,A2765,dataanlyticscourse,93.0,4998.0,201.98,17.0,8.0,0.086,1216.0,hyderabad,desktop
1766,A2766,dataanalyticscourse,166.0,5110.0,196.99,26.0,4.0,0.0,1431.0,hyderabad,tablet
1767,A2767,dataanalyticscourse,121.0,5155.0,187.0,23.0,6.0,0.05,1510.0,hyderbad,tablet
1768,A2768,dataanalyticscourse,106.0,5010.0,220.66,26.0,6.0,0.057,1345.0,hydrebad,desktop
1769,A2769,dataanalytciscourse,106.0,4362.0,227.02,12.0,9.0,0.085,1548.0,hyderabad,mobile
1770,A2770,dataanalytciscourse,122.0,3662.0,211.05,19.0,6.0,0.049,1082.0,hydrebad,desktop
1771,A2771,dataanlyticscourse,193.0,5464.0,224.15,12.0,3.0,0.056,1157.0,hyderabad,tablet
1772,A2772,dataanlyticscourse,146.0,3560.0,214.16,26.0,3.0,0.021,1033.0,hydrebad,desktop
1773,A2773,dataanalytciscourse,0.0,5014.0,198.84,10.0,8.0,0.0,1474.0,hydrebad,tablet
1774,A2774,dataanalytciscourse,111.0,3278.0,189.58,25.0,5.0,0.045,1882.0,hyderabad,mobile
1775,A2775,dataanlyticscourse,0.0,3149.0,213.67,14.0,8.0,0.0,1491.0,hyderabad,tablet
1776,A2776,dataanalytciscourse,195.0,4128.0,246.55,25.0,5.0,0.026,1105.0,hyderabad,mobile
1777,A2777,dataanalytciscourse,149.0,5018.0,219.11,16.0,3.0,0.0,1795.0,hyderbad,desktop
1778,A2778,dataanalyticscourse,194.0,5215.0,225.13,12.0,6.0,0.031,1107.0,hyderabad,tablet
1779,A2779,dataanalytciscourse,191.0,3948.0,208.43,23.0,7.0,0.037,1450.0,hyderabad,tablet
1780,A2780,dataanalytciscourse,196.0,4912.0,187.07,26.0,7.0,0.0,1720.0,hyderabad,desktop
1781,A2781,dataanalyticscourse,182.0,5136.0,249.36,23.0,7.0,0.038,1846.0,hyderbad,desktop
1782,A2782,dataanalyticscourse,156.0,5674.0,193.18,29.0,10.0,0.0,1176.0,hyderbad,desktop
1783,A2783,dataanlyticscourse,187.0,4674.0,201.41,18.0,9.0,0.048,1719.0,hyderbad,tablet
1784,A2784,dataanalytciscourse,117.0,4408.0,184.0,30.0,3.0,0.026,1239.0,hyderbad,tablet
1785,A2785,dataanalytciscourse,135.0,5402.0,238.81,19.0,8.0,0.059,1648.0,hyderabad,mobile
1786,A2786,dataanlyticscourse,114.0,0.0,223.69,20.0,3.0,0.026,1845.0,hyderabad,desktop
1787,A2787,dataanalyticscourse,184.0,5876.0,231.91,23.0,0.0,0.0,1018.0,hydrebad,desktop
1788,A2788,dataanalyticscourse,115.0,5996.0,191.99,24.0,0.0,0.0,1822.0,hyderabad,mobile
1789,A2789,dataanalyticscourse,149.0,3249.0,202.43,11.0,6.0,0.04,1027.0,hyderabad,desktop
1790,A2790,dataanalyticscourse,136.0,4351.0,233.43,18.0,6.0,0.044,1299.0,hydrebad,tablet
1791,A2791,dataanalyticscourse,119.0,5805.0,245.13,25.0,6.0,0.0,1122.0,hyderabad,tablet
1792,A2792,dataanalyticscourse,186.0,5685.0,197.15,18.0,10.0,0.046,1273.0,hyderabad,desktop
1793,A2793,dataanalyticscourse,91.0,3199.0,196.04,27.0,4.0,0.044,1737.0,hydrebad,tablet
1794,A2794,dataanalyticscourse,171.0,3490.0,180.82,11.0,8.0,0.047,1497.0,hyderabad,mobile
1795,A2795,dataanalyticscourse,149.0,3584.0,199.9,21.0,8.0,0.054,0.0,hyderbad,mobile
1796,A2796,dataanalyticscourse,121.0,3757.0,241.14,16.0,3.0,0.04,1226.0,hyderabad,desktop
1797,A2797,dataanlyticscourse,189.0,3029.0,0.0,21.0,3.0,0.016,1016.0,hyderabad,desktop
1798,A2798,dataanalyticscourse,183.0,3876.0,237.72,13.0,10.0,0.055,1682.0,hydrebad,mobile
